0.9463732115118665,180,70
0.9464813564654296,180,80
0.9463633801524516,180,90
0.9464223683089407,180,100
0.9466353810962621,180,110
0.9464289225485505,180,120
0.946340440313817,180,130
0.9464780793456247,180,140
0.9464453081475752,180,150
0.946579670059578,180,160
0.9463207775949873,180,170
0.9464682479862099,180,180
0.946579670059578,180,190
0.946527236142699,180,200
0.9203954828180608,190,10
0.9410511689486344,190,20
0.9458881977807345,190,30
0.946523959022894,190,40
0.9466943692527512,190,50
0.9464715251060148,190,60
0.9465632844605533,190,70
0.9464321996683555,190,80
0.9464453081475752,190,90
0.9463273318345972,190,100
0.9464420310277704,190,110
0.9464190911891357,190,120
0.9465862242991879,190,130
0.9466189954972374,190,140
0.9466484895754819,190,150
0.9466157183774324,190,160
0.9465337903823088,190,170
0.9464911878248445,190,180
0.9463338860742071,190,190
0.9466747065339215,190,200
0.9202807836248877,200,10
0.9412903986943955,200,20
0.9461044876878609,200,30
0.9465960556586027,200,40
0.9467468031696302,200,50
0.946517404783284,200,60
0.9466091641378226,200,70
0.9464289225485505,200,80
0.9465665615803582,200,90
0.9465468988615285,200,100
0.9465075734238693,200,110
0.9465567302209434,200,120
0.9463732115118665,200,130
0.9464190911891357,200,140
0.9465403446219187,200,150
0.9464190911891357,200,160
0.9464813564654296,200,170
0.9465042963040643,200,180
0.9463207775949873,200,190
0.9466353810962621,200,200
